0.006993,0.001691,0.003021,0.891563,0.012917,0.010105,0.010104,0.016562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000026,0.000019,0.000006,0.001357,0.000003,0.000001,0.000000,0.000106,0.000000,0.000000,0.000000,0.000733,0.000000,0.000833,0.044062
0.047501,0.275625,0.033542,0.012801,0.000001,0.000001,0.000001,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000104,0.000833,0.000000,0.000000,0.013750,0.080208,0.000625,0.000000,0.055104,0.091875,0.001667,0.000000,0.106250,0.272083,0.007813,0.000317
0.043130,0.034091,0.196878,0.327605,0.045313,0.033750,0.028958,0.033646,0.030104,0.043646,0.023229,0.003229,0.025417,0.028958,0.009792,0.006667,0.020938,0.027917,0.001354,0.000000,0.013751,0.006363,0.000000,0.000000,0.003964,0.001989,0.000000,0.000000,0.004282,0.003153,0.001563,0.000417
0.100734,0.290212,0.221687,0.195555,0.020421,0.008545,0.005003,0.009170,0.000420,0.000109,0.000732,0.000105,0.000836,0.000003,0.000001,0.000001,0.006981,0.000003,0.000000,0.000000,0.060314,0.000521,0.000000,0.000000,0.021459,0.000104,0.000000,0.000000,0.055625,0.000834,0.000625,0.000104
0.035323,0.157426,0.209190,0.110020,0.020627,0.138647,0.056563,0.013647,0.001771,0.001250,0.000000,0.000104,0.000521,0.000938,0.000729,0.000000,0.000626,0.000625,0.000312,0.000208,0.022506,0.005000,0.000000,0.000000,0.078752,0.001875,0.000000,0.000000,0.040422,0.102813,0.000208,0.000000
0.000004,0.000016,0.003459,0.486782,0.000002,0.000119,0.001673,0.355731,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000001,0.000000,0.000000,0.000008,0.000000,0.000000,0.000000,0.000004,0.000011,0.000104,0.152187
0.039167,0.026458,0.034271,0.500155,0.020729,0.013854,0.002917,0.017537,0.005521,0.001771,0.000000,0.000000,0.027917,0.021979,0.000312,0.000000,0.089687,0.184479,0.001250,0.000000,0.002083,0.005417,0.000000,0.000000,0.001146,0.000313,0.000000,0.000000,0.001563,0.001250,0.000313,0.000016
0.007087,0.000732,0.001045,0.000990,0.003648,0.004064,0.000104,0.000002,0.017917,0.005417,0.000417,0.000104,0.176982,0.007919,0.001458,0.000208,0.015634,0.014394,0.030104,0.002917,0.038646,0.409480,0.089687,0.023646,0.020104,0.080938,0.004375,0.001146,0.004792,0.029375,0.005625,0.001146
0.070417,0.119479,0.152917,0.053125,0.074584,0.024167,0.014271,0.004167,0.020106,0.006771,0.000104,0.000000,0.406685,0.015209,0.000313,0.000104,0.016460,0.009168,0.000003,0.000000,0.003546,0.001709,0.000009,0.000002,0.000315,0.000425,0.000000,0.000000,0.003855,0.001566,0.000521,0.000104
0.107195,0.328762,0.191683,0.031360,0.001466,0.001357,0.040939,0.022709,0.000627,0.000001,0.000000,0.000000,0.003688,0.000002,0.000000,0.000000,0.000106,0.000001,0.000000,0.000000,0.025730,0.000209,0.000000,0.000000,0.060729,0.004271,0.000521,0.000000,0.092500,0.085000,0.001250,0.000000
0.009803,0.015138,0.298353,0.069691,0.000208,0.000208,0.003338,0.000002,0.000417,0.000521,0.000000,0.000000,0.017709,0.044271,0.001146,0.000000,0.003438,0.002500,0.002396,0.000000,0.001878,0.009479,0.025208,0.008021,0.002298,0.010521,0.024583,0.080521,0.006572,0.036676,0.174688,0.150521
0.002918,0.007814,0.295552,0.362507,0.000417,0.002083,0.001042,0.026146,0.000938,0.000729,0.000417,0.000000,0.000835,0.001775,0.002083,0.000833,0.000521,0.001146,0.001771,0.000937,0.000209,0.001459,0.000315,0.000001,0.000104,0.000834,0.000732,0.000113,0.000834,0.003754,0.055435,0.225849
0.155729,0.400105,0.097010,0.056288,0.071042,0.064688,0.002917,0.003024,0.002188,0.000104,0.000938,0.007708,0.001875,0.001146,0.001459,0.001563,0.012604,0.001875,0.001771,0.004479,0.014688,0.007500,0.005521,0.011979,0.014583,0.002604,0.004479,0.006771,0.027813,0.004167,0.004068,0.007419
0.120745,0.000563,0.035531,0.675006,0.000007,0.000319,0.000313,0.003854,0.000000,0.000104,0.000417,0.007501,0.000000,0.000313,0.009583,0.003854,0.000001,0.000313,0.002500,0.003855,0.000106,0.044272,0.002292,0.004689,0.000002,0.000521,0.002917,0.006459,0.000003,0.009167,0.024271,0.040626
0.008763,0.058750,0.026358,0.003820,0.000208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.004271,0.007813,0.001251,0.000105,0.041875,0.261146,0.054792,0.002292,0.197292,0.066046,0.001459,0.000000,0.052396,0.006771,0.000209,0.000105,0.049063,0.143334,0.009169,0.002817
0.000313,0.001673,0.009899,0.802084,0.000938,0.012292,0.023958,0.129583,0.000104,0.000417,0.000000,0.000000,0.000417,0.000001,0.000000,0.000000,0.000004,0.000027,0.000006,0.000000,0.000125,0.000007,0.000000,0.000000,0.000005,0.000001,0.000000,0.000000,0.000005,0.000015,0.000001,0.018229
0.017083,0.098542,0.353334,0.243209,0.001667,0.025418,0.132607,0.095013,0.000000,0.005104,0.006146,0.010625,0.000521,0.002188,0.000000,0.000000,0.000000,0.000104,0.000313,0.000000,0.000000,0.006146,0.001042,0.001042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002
0.000106,0.060739,0.171078,0.767525,0.000000,0.000628,0.000014,0.000010,0.000000,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000006,0.004497,0.984767,0.000000,0.000000,0.001146,0.003542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006146
0.000000,0.048125,0.323750,0.182603,0.000000,0.000000,0.000000,0.026771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.389792,0.029063,0.000001
0.108229,0.168859,0.124305,0.007207,0.086667,0.001146,0.000417,0.000003,0.038542,0.000937,0.000000,0.000000,0.156875,0.003750,0.000000,0.000000,0.187500,0.044583,0.000000,0.000000,0.027604,0.001042,0.000000,0.000000,0.011250,0.000104,0.000000,0.000000,0.027188,0.003895,0.000003,0.000000
0.087720,0.138247,0.142096,0.046251,0.008551,0.000000,0.000000,0.000000,0.000942,0.000000,0.000000,0.000000,0.001058,0.000000,0.000000,0.000000,0.068249,0.046046,0.000104,0.000000,0.179378,0.040104,0.003125,0.000208,0.033647,0.009479,0.005521,0.003958,0.028649,0.060000,0.055521,0.041250
0.126884,0.400639,0.380848,0.018026,0.008438,0.007188,0.000208,0.000104,0.002708,0.000625,0.000000,0.000000,0.002500,0.001250,0.000000,0.000000,0.000632,0.004067,0.000000,0.000000,0.001269,0.000317,0.000000,0.000000,0.003858,0.000730,0.000001,0.000000,0.025732,0.014069,0.000006,0.000004
0.004597,0.112438,0.122644,0.300835,0.071355,0.143855,0.083021,0.085833,0.000729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000208,0.000000,0.000000,0.000000,0.001250,0.000000,0.000104,0.000208,0.000937,0.000000,0.000000,0.000313,0.000208,0.000107,0.006251,0.019479,0.045729
0.000000,0.000012,0.012929,0.559510,0.000007,0.000744,0.136050,0.289176,0.000000,0.000833,0.000000,0.000000,0.000000,0.000833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000002,0.000005
0.000937,0.035729,0.344897,0.546517,0.001250,0.010417,0.025118,0.029301,0.000104,0.000000,0.000000,0.000000,0.000625,0.001146,0.000000,0.000000,0.000000,0.000312,0.001042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000833,0.000417,0.000313,0.001146
0.006042,0.005941,0.179411,0.394015,0.006354,0.011147,0.192711,0.079378,0.007604,0.010625,0.001979,0.000104,0.045000,0.012708,0.002083,0.000833,0.003333,0.014167,0.001667,0.000000,0.004583,0.008750,0.000521,0.000000,0.002083,0.002500,0.000417,0.000000,0.001979,0.002396,0.001042,0.000729
0.010521,0.012292,0.075331,0.700666,0.004271,0.030730,0.085437,0.065321,0.000834,0.001564,0.000000,0.000000,0.001984,0.000001,0.000000,0.000000,0.001250,0.000626,0.000000,0.000000,0.003855,0.002188,0.000000,0.000000,0.001250,0.000313,0.000000,0.000000,0.001667,0.000000,0.000000,0.000000
0.000001,0.026147,0.579279,0.269865,0.000000,0.031149,0.072405,0.021257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000208,0.018961,0.535894,0.419716,0.000208,0.000107,0.002612,0.019586,0.000000,0.000208,0.000417,0.000000,0.000208,0.000104,0.000312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000104,0.000208,0.000000,0.000000,0.000000,0.000000,0.000208,0.000104,0.000104,0.000521,0.000208,0.000104
0.006250,0.001981,0.005785,0.898273,0.001563,0.005521,0.001354,0.022398,0.002188,0.006667,0.001875,0.000000,0.005521,0.006563,0.003646,0.001250,0.003542,0.004688,0.001771,0.000000,0.003542,0.005313,0.000000,0.000000,0.001667,0.000937,0.000000,0.000000,0.001875,0.001458,0.003125,0.001354
0.056355,0.156563,0.182292,0.076552,0.060208,0.039792,0.023646,0.009065,0.011459,0.000730,0.000000,0.000000,0.030001,0.019272,0.001563,0.000313,0.032292,0.207813,0.014375,0.007604,0.021250,0.027605,0.000312,0.000000,0.005209,0.003125,0.000000,0.000000,0.009271,0.003438,0.000000,0.000000
0.000423,0.024495,0.089290,0.030425,0.000006,0.094692,0.393232,0.158543,0.000001,0.000000,0.000000,0.000000,0.000003,0.000002,0.000000,0.000000,0.000003,0.000022,0.000001,0.000001,0.000419,0.009274,0.000729,0.000000,0.006042,0.091667,0.007917,0.000000,0.004168,0.085730,0.003021,0.000000
0.000729,0.010940,0.192926,0.736566,0.000417,0.007927,0.013687,0.033871,0.000000,0.000000,0.000104,0.001875,0.000000,0.000104,0.000104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000105,0.000000,0.000104,0.000001,0.000114,0.000001,0.000000,0.000000,0.000217,0.000000,0.000312
0.000000,0.002293,0.287937,0.500389,0.000000,0.013647,0.091356,0.104483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.023077,0.084624,0.551107,0.013463,0.000000,0.007745,0.000351,0.004248,0.000000,0.000000,0.000000,0.000000,0.000000,0.011538,0.007692,0.007692,0.000000,0.003846,0.011538,0.019231,0.000000,0.023077,0.034615,0.038462,0.000000,0.023077,0.007692,0.003846,0.003846,0.042308,0.076923,0.003846
0.163961,0.099384,0.067766,0.034585,0.010521,0.000001,0.000104,0.000000,0.003125,0.000104,0.000000,0.000000,0.026042,0.002189,0.000001,0.000001,0.044167,0.002813,0.000001,0.000002,0.382292,0.003544,0.000004,0.000004,0.057813,0.001044,0.000001,0.000000,0.062188,0.026775,0.009904,0.001771
0.000017,0.031260,0.136257,0.000316,0.000001,0.318958,0.148333,0.007604,0.000000,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000005,0.000000,0.000000,0.000000,0.000040,0.020105,0.000000,0.000000,0.002506,0.180625,0.000417,0.000000,0.000006,0.153336,0.000314,0.000000
0.031250,0.066357,0.285431,0.152292,0.022708,0.016075,0.032307,0.007813,0.006562,0.000729,0.000000,0.000000,0.020938,0.039479,0.003125,0.000104,0.030625,0.093958,0.079687,0.020104,0.021979,0.009169,0.000000,0.000104,0.005625,0.005852,0.000625,0.000000,0.009792,0.015224,0.016458,0.005729
0.096253,0.112403,0.160759,0.181370,0.035627,0.043960,0.064795,0.064376,0.003959,0.000833,0.000000,0.000000,0.216565,0.002921,0.000000,0.000000,0.007607,0.000843,0.000008,0.000002,0.001252,0.000209,0.000000,0.000000,0.000209,0.000938,0.000000,0.000000,0.005001,0.000210,0.000002,0.000001
0.042302,0.335637,0.053558,0.005436,0.041358,0.026880,0.001153,0.000319,0.036459,0.004271,0.000000,0.000000,0.134814,0.056979,0.001563,0.000104,0.049584,0.100104,0.010625,0.000208,0.013333,0.009375,0.000521,0.000000,0.003958,0.000625,0.000104,0.000000,0.024167,0.045938,0.000729,0.000000
0.017817,0.003056,0.201464,0.220938,0.000004,0.000107,0.076771,0.393542,0.000004,0.000000,0.000417,0.002813,0.000014,0.000735,0.007396,0.000833,0.000005,0.000219,0.003647,0.000000,0.000314,0.014272,0.001875,0.001250,0.000000,0.001250,0.007604,0.005417,0.000003,0.017713,0.013021,0.007604
0.026669,0.029271,0.040958,0.783252,0.001771,0.001667,0.000008,0.001291,0.000000,0.000000,0.000000,0.000000,0.004063,0.000000,0.000001,0.000000,0.005938,0.001458,0.000000,0.000000,0.016250,0.001981,0.000000,0.000000,0.021771,0.004375,0.000105,0.000001,0.037604,0.021669,0.000001,0.000001
0.018232,0.235420,0.396358,0.028415,0.058334,0.074063,0.070625,0.000938,0.021667,0.000312,0.000000,0.000000,0.069584,0.000417,0.000000,0.000000,0.014063,0.000208,0.000000,0.000000,0.010523,0.000000,0.000000,0.000000,0.000211,0.000000,0.000000,0.000000,0.000629,0.000106,0.000000,0.000000
0.008231,0.033254,0.042020,0.009586,0.039069,0.049591,0.011570,0.002396,0.041044,0.005313,0.000417,0.000000,0.482299,0.052500,0.003021,0.000000,0.070106,0.094479,0.031667,0.017604,0.002397,0.000729,0.000729,0.000208,0.000313,0.000208,0.000000,0.000000,0.000938,0.000208,0.000208,0.000000
0.085730,0.025003,0.162921,0.220313,0.145004,0.107922,0.166980,0.052396,0.000629,0.000313,0.001042,0.003229,0.002759,0.000110,0.000000,0.000521,0.002195,0.000427,0.000316,0.000523,0.004792,0.000729,0.000833,0.001771,0.001146,0.000729,0.000521,0.001146,0.005104,0.001771,0.001146,0.002083
0.033759,0.078128,0.137517,0.283669,0.090744,0.110428,0.081372,0.160318,0.001042,0.000000,0.000208,0.000625,0.003334,0.000000,0.000000,0.000000,0.008334,0.000000,0.000000,0.000000,0.003646,0.000000,0.000000,0.000000,0.000938,0.000208,0.000104,0.000313,0.001771,0.000521,0.002083,0.001042
0.011254,0.036675,0.159702,0.542946,0.001884,0.003553,0.005008,0.184808,0.001042,0.001563,0.000104,0.000000,0.003230,0.003646,0.000729,0.000000,0.002188,0.004792,0.001979,0.000833,0.003646,0.003125,0.000208,0.000000,0.001042,0.001042,0.000313,0.000104,0.006771,0.007813,0.005104,0.005000
0.015835,0.054900,0.028037,0.054640,0.059479,0.025000,0.012396,0.011478,0.012292,0.001146,0.001042,0.008646,0.030834,0.005209,0.003021,0.005104,0.114063,0.258230,0.133646,0.065417,0.003855,0.017188,0.016146,0.035312,0.000208,0.001979,0.002500,0.003333,0.000626,0.003959,0.005105,0.009480
0.175418,0.173027,0.001253,0.000006,0.001985,0.000940,0.000001,0.000001,0.008751,0.000417,0.000000,0.000001,0.080837,0.000001,0.000000,0.000001,0.069804,0.049402,0.057931,0.051673,0.080000,0.010731,0.000106,0.000004,0.026563,0.000000,0.000000,0.000000,0.071563,0.139688,0.000001,0.000001
0.131789,0.129601,0.070521,0.007604,0.025417,0.000000,0.000000,0.008958,0.006980,0.000000,0.000000,0.000000,0.170529,0.005104,0.000000,0.000104,0.064695,0.091151,0.097819,0.141255,0.001571,0.013647,0.002708,0.000000,0.000003,0.000000,0.000000,0.000000,0.023653,0.004806,0.002188,0.000000
0.069180,0.059076,0.222716,0.263542,0.066773,0.078750,0.028542,0.033959,0.012917,0.007083,0.001354,0.001146,0.091893,0.008542,0.000937,0.000417,0.009590,0.008343,0.001469,0.000327,0.005313,0.009585,0.001563,0.000312,0.001771,0.002396,0.000417,0.000208,0.004482,0.003646,0.002500,0.001354
0.014278,0.046360,0.432107,0.288673,0.002299,0.002821,0.000628,0.001358,0.000939,0.001667,0.000208,0.000104,0.005843,0.010938,0.001875,0.000000,0.073334,0.021147,0.003438,0.000729,0.020209,0.030209,0.000104,0.000000,0.008125,0.004792,0.001042,0.000000,0.008646,0.012500,0.005000,0.000729
0.043335,0.209692,0.677545,0.015030,0.024167,0.008750,0.000313,0.000000,0.001771,0.000209,0.000000,0.000000,0.001146,0.001459,0.000000,0.000000,0.000008,0.000627,0.000000,0.000000,0.000002,0.000003,0.000000,0.000000,0.000313,0.000105,0.000000,0.000000,0.006043,0.005730,0.003751,0.000104
0.005942,0.025959,0.052987,0.850522,0.000732,0.003855,0.000000,0.019167,0.000104,0.000625,0.000000,0.000000,0.001042,0.000000,0.000000,0.000000,0.002188,0.000938,0.000000,0.000000,0.003125,0.000938,0.000000,0.000000,0.001042,0.000000,0.000000,0.000000,0.008855,0.001042,0.001042,0.020000
0.056146,0.008128,0.018026,0.502276,0.002396,0.003125,0.005833,0.025002,0.003750,0.002083,0.000104,0.000000,0.172917,0.031458,0.000000,0.000000,0.001459,0.000729,0.000000,0.000000,0.001563,0.001979,0.000000,0.000000,0.001042,0.001563,0.000000,0.000000,0.040313,0.023854,0.009375,0.086981
0.000318,0.029376,0.436564,0.179219,0.000000,0.000000,0.000001,0.000003,0.000000,0.000000,0.000000,0.000000,0.000018,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001358,0.123648,0.229584,0.000009
0.023125,0.285732,0.172754,0.006581,0.005313,0.041667,0.005000,0.000625,0.000625,0.001979,0.001042,0.000104,0.003333,0.005104,0.001979,0.000000,0.006562,0.065312,0.068021,0.043958,0.029063,0.088125,0.020000,0.000000,0.043333,0.010521,0.000208,0.000000,0.053646,0.015846,0.000441,0.000104
0.009169,0.061176,0.138976,0.010730,0.182501,0.149484,0.255938,0.027813,0.065625,0.000000,0.000000,0.000000,0.086250,0.000001,0.000000,0.000000,0.008647,0.000007,0.000007,0.000005,0.003024,0.000009,0.000002,0.000000,0.000213,0.000001,0.000000,0.000000,0.000526,0.000002,0.000000,0.000000
0.098959,0.317090,0.043764,0.000001,0.027727,0.043036,0.001381,0.000211,0.001049,0.000000,0.000000,0.000000,0.002405,0.000000,0.000000,0.000000,0.059897,0.171562,0.082813,0.068646,0.028334,0.021562,0.012187,0.000208,0.007396,0.000000,0.000000,0.000000,0.011875,0.000000,0.000000,0.000000
0.022302,0.010137,0.000005,0.000000,0.000628,0.005942,0.000313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.034705,0.077613,0.280528,0.094586,0.190002,0.010522,0.173750,0.056667,0.006250,0.000000,0.000000,0.024168,0.011979,0.000000,0.000000
0.002398,0.136876,0.479896,0.292708,0.002708,0.015521,0.005833,0.006458,0.001250,0.001250,0.000104,0.000000,0.037708,0.001042,0.000000,0.000000,0.003958,0.004795,0.000946,0.000029,0.002614,0.002103,0.000001,0.000018,0.000631,0.000001,0.000000,0.000000,0.001253,0.000001,0.000000,0.000000
0.000729,0.001473,0.012654,0.897322,0.000521,0.001877,0.000938,0.071772,0.000000,0.000000,0.000000,0.000000,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000313,0.000208,0.000000,0.000000,0.000521,0.001250,0.001250,0.009271
0.002708,0.049583,0.083126,0.015093,0.000000,0.000000,0.000000,0.000007,0.000000,0.000000,0.000000,0.000000,0.007188,0.023438,0.003437,0.000000,0.020938,0.038438,0.001042,0.000000,0.023125,0.259688,0.088542,0.000000,0.079896,0.040208,0.000833,0.000000,0.070417,0.121146,0.057500,0.013751
0.059688,0.028547,0.066363,0.461668,0.003437,0.001875,0.030521,0.131354,0.002083,0.000625,0.000000,0.000000,0.008022,0.000419,0.000000,0.000000,0.014690,0.000212,0.000000,0.000000,0.009690,0.000444,0.000009,0.000000,0.006362,0.002921,0.000000,0.000000,0.038653,0.070846,0.032402,0.029272
0.047090,0.044899,0.017090,0.546194,0.011459,0.003021,0.000628,0.000847,0.000000,0.008542,0.001458,0.000833,0.110522,0.014583,0.004167,0.000104,0.000106,0.005729,0.000625,0.000000,0.003334,0.002083,0.000417,0.000104,0.000105,0.004792,0.000937,0.000208,0.025212,0.023757,0.035316,0.085941
0.001359,0.002192,0.008960,0.679224,0.001147,0.001250,0.001458,0.224688,0.000833,0.000001,0.000000,0.000000,0.000428,0.000002,0.000000,0.000000,0.000104,0.000001,0.000000,0.000000,0.000209,0.000000,0.000000,0.000000,0.000104,0.000000,0.000000,0.000000,0.000211,0.000002,0.000004,0.077926
0.110833,0.094167,0.377813,0.250592,0.003333,0.005104,0.009271,0.020128,0.000000,0.000208,0.001250,0.001771,0.000208,0.008854,0.000729,0.001771,0.000000,0.001667,0.011771,0.012083,0.000000,0.005833,0.006562,0.004896,0.000000,0.000833,0.003125,0.002917,0.000833,0.009583,0.006979,0.046987
0.003657,0.001051,0.456914,0.284193,0.012292,0.022501,0.095522,0.118752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000312,0.000001,0.000001,0.000001,0.000625,0.000000,0.000000,0.000000,0.000417,0.002397,0.001355,0.000109
0.012396,0.143958,0.115048,0.286175,0.000001,0.000002,0.025322,0.196887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000313,0.002813,0.000000,0.000000,0.002292,0.010833,0.003958,0.000000,0.017083,0.167813,0.015000,0.000208
0.002501,0.308036,0.094699,0.011801,0.000000,0.000000,0.007086,0.003354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000104,0.001355,0.003438,0.000208,0.003439,0.309184,0.245939,0.008958
0.061146,0.320032,0.075531,0.003335,0.000000,0.000521,0.008542,0.005834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005833,0.004375,0.004792,0.000313,0.190938,0.289199,0.029609,0.000105
0.380631,0.091075,0.002091,0.009375,0.005313,0.000938,0.000418,0.003126,0.001250,0.000521,0.000521,0.002708,0.006250,0.000521,0.001667,0.000625,0.064792,0.068125,0.068438,0.043021,0.098958,0.020729,0.007188,0.022917,0.034271,0.000625,0.002084,0.002500,0.054916,0.001801,0.001566,0.001146
0.011915,0.006572,0.083854,0.531251,0.046980,0.043542,0.060833,0.205000,0.000313,0.000000,0.000000,0.000000,0.000105,0.000000,0.000000,0.000000,0.000111,0.000007,0.000007,0.000004,0.001469,0.000002,0.000001,0.000002,0.003441,0.000000,0.000000,0.000000,0.002610,0.000104,0.000938,0.001042
0.011355,0.000834,0.191675,0.504326,0.036255,0.071046,0.096986,0.085126,0.000208,0.000104,0.000104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000417,0.000208,0.000938,0.000521
0.015314,0.107396,0.201582,0.017032,0.002920,0.016362,0.066677,0.007196,0.002083,0.001563,0.000625,0.000312,0.005313,0.002188,0.001250,0.000312,0.006979,0.012917,0.043437,0.135625,0.019167,0.071250,0.006250,0.004896,0.025833,0.029479,0.001875,0.000000,0.025625,0.150625,0.015000,0.003021
0.000627,0.074907,0.595854,0.181356,0.000521,0.000418,0.003444,0.132709,0.000000,0.000000,0.000313,0.000000,0.000209,0.000104,0.000104,0.000000,0.000209,0.000314,0.000005,0.000014,0.000419,0.000320,0.000209,0.000001,0.000107,0.000420,0.000000,0.000000,0.000315,0.004807,0.002189,0.000209
